CATEGORY_ID,CATEGORY_NAME,PRODUCT_NAME,DESCRIPTION,STANDARD_COST,QUANTITY,Checked_Out_Quantity
2,Video Card,ATI FirePro W9000,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,179,0
2,Video Card,ATI FirePro W9000,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,127,52
2,Video Card,ATI FirePro W9000,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,98,81
2,Video Card,ATI FirePro W9000,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,75,104
2,Video Card,ATI FirePro W9000,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,54,125
2,Video Card,ATI FirePro W9000,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,36,143
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,26,158
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,11,173
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,131,53
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,184,0
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,135,49
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,103,81
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,79,105
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,59,125
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,41,143
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,34,160
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,19,175
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,89,105
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,194,0
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,142,52
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,110,84
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,87,107
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,69,125
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,51,143
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,20,158
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,6,172
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,126,52
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,178,0
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,126,52
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,97,81
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,74,104
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,53,125
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,35,143
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,49,57
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,35,71
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,106,0
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,96,10
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,88,18
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,63,43
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,46,60
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,30,76
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,63,43
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,49,57
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,36,70
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,106,0
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,96,10
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,89,17
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,63,43
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,47,59
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,30,76
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,63,43
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,51,57
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,37,71
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,108,0
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,98,10
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,90,18
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,68,40
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,48,60
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,31,77
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,65,43
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,137,84
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,125,96
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,221,0
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,209,12
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,197,24
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,185,36
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,173,48
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,161,60
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,149,72
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,48,84
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,36,96
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,132,0
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,120,12
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,108,24
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,96,36
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,84,48
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,72,60
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,60,72
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,128,118
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,111,135
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,175,71
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,178,68
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,246,0
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,211,35
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,184,62
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,164,82
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,143,103
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,128,117
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,110,135
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,175,70
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,177,68
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,245,0
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,210,35
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,184,61
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,163,82
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,143,102
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,129,117
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,111,135
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,176,70
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,178,68
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,246,0
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,211,35
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,185,61
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,164,82
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,144,102
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,179,72
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,167,84
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,155,96
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,251,0
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,239,12
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,227,24
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,215,36
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,203,48
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,191,60
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,125,84
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,113,96
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,209,0
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,197,12
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,185,24
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,173,36
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,161,48
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,149,60
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,137,72
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,50,57
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,36,71
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,107,0
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,96,11
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,89,18
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,64,43
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,47,60
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,30,77
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,63,44
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,21,158
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,6,173
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,126,53
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,179,0
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,127,52
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,98,81
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,74,105
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,54,125
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,36,143
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,51,57
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,37,71
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,108,0
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,98,10
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,90,18
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,68,40
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,48,60
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,32,76
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,65,43
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,23,157
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,8,172
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,128,52
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,180,0
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,131,49
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,99,81
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,76,104
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,55,125
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,37,143
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,20,158
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,5,173
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,125,53
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,178,0
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,126,52
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,97,81
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,73,105
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,53,125
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,35,143
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,49,57
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,35,71
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,106,0
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,96,10
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,88,18
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,63,43
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,46,60
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,29,77
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,63,43
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,86,84
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,74,96
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,170,0
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,158,12
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,146,24
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,134,36
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,122,48
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,110,60
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,98,72
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,86,84
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,74,96
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,170,0
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,158,12
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,146,24
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,134,36
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,122,48
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,110,60
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,98,72
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,196,108
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,178,126
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,161,143
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,222,82
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,210,94
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,304,0
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,266,38
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,237,67
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,214,90
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,151,122
