CATEGORY_ID,CATEGORY_NAME,PRODUCT_NAME,DESCRIPTION,STANDARD_COST,QUANTITY
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,184
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,135
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,103
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,79
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,59
2,Video Card,ATI FirePro S9150,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,41
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,34
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,19
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,89
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,194
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,142
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,110
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,87
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,69
2,Video Card,AMD FirePro W9100,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,51
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,20
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,6
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,126
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,178
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,126
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,97
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,74
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,53
2,Video Card,EVGA 12G-P4-3992-KR,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,35
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,49
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,35
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,106
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,96
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,88
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,63
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,46
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,30
2,Video Card,AMD 100-505989,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,63
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,49
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,36
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,106
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,96
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,89
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,63
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,47
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,30
2,Video Card,PNY VCQK6000-PB,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,63
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,51
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,37
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,108
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,98
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,90
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,68
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,48
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,31
2,Video Card,PNY VCQP5000-PB,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,65
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,137
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,125
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,221
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,209
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,197
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,185
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,173
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,161
2,Video Card,ATI FirePro S9050,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,149
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,48
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,36
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,132
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,120
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,108
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,96
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,84
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,72
2,Video Card,AMD 100-5056062,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,60
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,128
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,111
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,175
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,178
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,246
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,211
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,184
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,164
2,Video Card,AMD 100-506061,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,143
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,128
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,110
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,175
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,177
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,245
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,210
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,184
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,163
2,Video Card,PNY VCQK4200-PB,"Chipset:Quadro K4200,Memory:4GBCore Clock:771MHz",799.05,143
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,129
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,111
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,176
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,178
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,246
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,211
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,185
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,164
2,Video Card,MSI GTX 1080 TI LIGHTNING Z,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,144
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,179
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,167
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,155
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,251
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,239
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,227
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,215
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,203
2,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,191
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,125
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,113
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,209
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,197
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,185
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,173
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,161
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,149
2,Video Card,MSI GTX 1080 TI LIGHTNING X,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,137
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,50
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,36
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,107
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,96
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,89
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,64
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,47
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,30
2,Video Card,Zotac ZT-P10810A-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,63
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,21
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,6
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,126
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,179
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,127
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,98
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,74
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,54
2,Video Card,MSI GAMING,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:1.02GHz",753.18,36
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,51
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,37
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,108
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,98
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,90
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,68
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,48
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,32
2,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.63GHz",596.05,65
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,23
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,8
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,128
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,180
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,131
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,99
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,76
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,55
2,Video Card,Zotac ZT-70203-10P,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,37
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,20
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,5
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,125
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,178
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,126
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,97
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,73
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,53
2,Video Card,EVGA 11G-P4-6598-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,35
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,49
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,35
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,106
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,96
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,88
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,63
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,46
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,29
2,Video Card,Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",573.51,63
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,86
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,74
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,170
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,158
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,146
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,134
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,122
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,110
2,Video Card,MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,98
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,86
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,74
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,170
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,158
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,146
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,134
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,122
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,110
2,Video Card,NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,98
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,196
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,178
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,161
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,222
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,210
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,304
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,266
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,237
2,Video Card,Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,214
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,151
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,136
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,197
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,185
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,273
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,236
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,209
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,186
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,168
2,Video Card,EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,13
2,Video Card,EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,8
2,Video Card,EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,118
2,Video Card,EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,167
